bootstrap_draw,dimension,label,maximizing_layer,maximum_r,depth_gradient
2468,judgment_continuous,Judgment,18,0.6874128883871721,0.4823931623931623
2468,evaluation_continuous,Evaluation,23,0.5606188058928363,0.49401709401709404
2468,final_decision_continuous,Final decision,21,0.6627682126291444,0.6895726495726495
2468,confidence_continuous,Confidence,23,0.47617826645313804,0.8748717948717948
2469,comprehension_continuous,Comprehension,13,0.5821080992806537,-0.55008547008547
2469,judgment_continuous,Judgment,14,0.7176401947970603,-0.19931623931623932
2469,evaluation_continuous,Evaluation,13,0.6405644237275121,0.254017094017094
2469,final_decision_continuous,Final decision,19,0.6651342270176165,0.7969230769230767
2469,confidence_continuous,Confidence,16,0.43117376603371077,0.8420512820512819
2470,comprehension_continuous,Comprehension,13,0.5268514871000303,-0.3558974358974359
2470,judgment_continuous,Judgment,14,0.6490636289421786,-0.3264957264957265
2470,evaluation_continuous,Evaluation,9,0.5915517109207213,0.40239316239316236
2470,final_decision_continuous,Final decision,21,0.6216493791548519,0.6369230769230768
2470,confidence_continuous,Confidence,16,0.44294950207744826,0.6758974358974358
2471,comprehension_continuous,Comprehension,14,0.5005267218774582,-0.046153846153846156
2471,judgment_continuous,Judgment,13,0.6661791218536284,-0.09196581196581195
2471,evaluation_continuous,Evaluation,7,0.5934628868207689,0.4899145299145299
2471,final_decision_continuous,Final decision,21,0.6070377281336523,0.7524786324786324
2471,confidence_continuous,Confidence,16,0.34483772270459706,0.7456410256410255
2472,comprehension_continuous,Comprehension,14,0.579755979721685,0.10837606837606836
2472,judgment_continuous,Judgment,14,0.7218048538218143,-0.050940170940170934
2472,evaluation_continuous,Evaluation,12,0.5719854428644604,0.3811965811965812
2472,final_decision_continuous,Final decision,23,0.6803468683464383,0.7326495726495725
2472,confidence_continuous,Confidence,16,0.4292236483688212,0.6362393162393162
2473,comprehension_continuous,Comprehension,0,0.4881707856837907,-0.718974358974359
2473,judgment_continuous,Judgment,14,0.7351278645062512,-0.20205128205128203
2473,evaluation_continuous,Evaluation,14,0.6163498390104168,0.23555555555555555
2473,final_decision_continuous,Final decision,16,0.6213956535665591,0.7456410256410255
2473,confidence_continuous,Confidence,16,0.4981990830057972,0.4488888888888889
2474,comprehension_continuous,Comprehension,0,0.5362360474709454,-0.6663247863247863
2474,judgment_continuous,Judgment,14,0.719114127469463,-0.1904273504273504
2474,evaluation_continuous,Evaluation,6,0.5968715495722471,-0.28957264957264955
2474,final_decision_continuous,Final decision,21,0.6156524559511055,0.7723076923076921
2474,confidence_continuous,Confidence,16,0.39809921184597324,0.7538461538461538
2475,comprehension_continuous,Comprehension,13,0.5070886244722744,-0.12957264957264958
2475,judgment_continuous,Judgment,16,0.7008419571709297,0.02427350427350427
2475,evaluation_continuous,Evaluation,7,0.6132104433757087,0.1952136752136752
2475,final_decision_continuous,Final decision,21,0.630627239958373,0.641025641025641
2475,confidence_continuous,Confidence,16,0.43483290704189653,0.3668376068376068
2476,comprehension_continuous,Comprehension,13,0.5315396982638387,-0.6799999999999999
2476,judgment_continuous,Judgment,14,0.6864715698729804,-0.22256410256410253
2476,evaluation_continuous,Evaluation,7,0.5793085060734923,0.44957264957264953
2476,final_decision_continuous,Final decision,21,0.635228156029348,0.6943589743589742
2476,confidence_continuous,Confidence,16,0.4009438128421008,0.8112820512820512
2477,comprehension_continuous,Comprehension,14,0.5277239525232327,-0.5794871794871794
2477,judgment_continuous,Judgment,16,0.689464463828985,0.2581196581196581
2477,evaluation_continuous,Evaluation,12,0.5406552565828797,-0.28888888888888886
2477,final_decision_continuous,Final decision,16,0.6427026702974433,0.7087179487179487
2477,confidence_continuous,Confidence,16,0.43909530412817827,0.7627350427350426
2478,comprehension_continuous,Comprehension,13,0.46328526146039056,-0.6075213675213674
2478,judgment_continuous,Judgment,14,0.7117882777468154,-0.008547008547008546
2478,evaluation_continuous,Evaluation,7,0.5851693419270204,-0.009230769230769232
2478,final_decision_continuous,Final decision,19,0.5841913193876411,0.7264957264957265
2478,confidence_continuous,Confidence,16,0.4062790373338976,0.6280341880341881
2479,comprehension_continuous,Comprehension,14,0.5290829725518915,-0.5063247863247863
2479,judgment_continuous,Judgment,4,0.7011106244686126,-0.32239316239316235
2479,evaluation_continuous,Evaluation,8,0.4982345391637833,-0.026324786324786322
2479,final_decision_continuous,Final decision,18,0.6268547890328214,0.4974358974358974
2479,confidence_continuous,Confidence,16,0.4022208985183422,0.8140170940170939
2480,comprehension_continuous,Comprehension,13,0.52006041918054,0.16717948717948716
2480,judgment_continuous,Judgment,16,0.68746776286118,0.042735042735042736
2480,evaluation_continuous,Evaluation,23,0.5372921685952646,0.5295726495726496
2480,final_decision_continuous,Final decision,21,0.6711447670152962,0.84
2480,confidence_continuous,Confidence,16,0.40879124296826014,0.8646153846153846
2481,comprehension_continuous,Comprehension,13,0.38195974255184345,-0.39145299145299145
2481,judgment_continuous,Judgment,14,0.6957193807775515,-0.1528205128205128
2481,evaluation_continuous,Evaluation,12,0.5978630861702919,0.1938461538461538
2481,final_decision_continuous,Final decision,18,0.563307890209069,0.8085470085470086
2481,confidence_continuous,Confidence,16,0.4736866985758416,0.7408547008547008
2482,comprehension_continuous,Comprehension,14,0.5349493463109082,0.3278632478632478
2482,judgment_continuous,Judgment,14,0.672694128797004,0.4502564102564102
2482,evaluation_continuous,Evaluation,12,0.6106404086100166,0.3907692307692307
2482,final_decision_continuous,Final decision,23,0.5987833693594548,0.7887179487179486
2482,confidence_continuous,Confidence,16,0.41082678425430974,0.5302564102564101
2483,comprehension_continuous,Comprehension,2,0.48538868747315844,-0.6123076923076922
2483,judgment_continuous,Judgment,5,0.6800383879591262,-0.2205128205128205
2483,evaluation_continuous,Evaluation,6,0.5888745700114496,0.32717948717948714
2483,final_decision_continuous,Final decision,17,0.608204387978998,0.6847863247863248
2483,confidence_continuous,Confidence,16,0.3653462646263449,0.6157264957264957
2484,comprehension_continuous,Comprehension,13,0.4581060919935778,0.16444444444444445
2484,judgment_continuous,Judgment,4,0.6648147572249808,-0.08923076923076922
2484,evaluation_continuous,Evaluation,12,0.56634323448396,0.24991452991452992
2484,final_decision_continuous,Final decision,23,0.5960519462293056,0.84
2484,confidence_continuous,Confidence,16,0.42103107778417026,0.8324786324786325
2485,comprehension_continuous,Comprehension,13,0.49805171442809204,-0.15487179487179487
2485,judgment_continuous,Judgment,11,0.70583879494272,-0.4803418803418803
2485,evaluation_continuous,Evaluation,12,0.6265915247952015,-0.029059829059829054
2485,final_decision_continuous,Final decision,13,0.5974606269855226,0.7982905982905983
2485,confidence_continuous,Confidence,16,0.4671324810618035,0.7333333333333333
2486,comprehension_continuous,Comprehension,0,0.5148439621238979,-0.5801709401709401
2486,judgment_continuous,Judgment,2,0.7583243794156158,-0.22324786324786322
2486,evaluation_continuous,Evaluation,13,0.596796300125871,0.228034188034188
2486,final_decision_continuous,Final decision,23,0.65402679632682,0.4776068376068376
2486,confidence_continuous,Confidence,16,0.4378095671679725,0.7258119658119657
2487,comprehension_continuous,Comprehension,13,0.48054871825051976,0.10564102564102562
2487,judgment_continuous,Judgment,14,0.6891942370295879,-0.12273504273504272
2487,evaluation_continuous,Evaluation,14,0.5705788497136927,0.20888888888888887
2487,final_decision_continuous,Final decision,18,0.6561491805543385,0.7627350427350426
2487,confidence_continuous,Confidence,16,0.46833495365890926,0.8153846153846154
2488,comprehension_continuous,Comprehension,14,0.4622427082423561,-0.019487179487179485
2488,judgment_continuous,Judgment,5,0.6118978666276212,-0.14871794871794874
2488,evaluation_continuous,Evaluation,7,0.5534867579394955,0.13709401709401706
2488,final_decision_continuous,Final decision,21,0.5520588152645162,0.7258119658119657
2488,confidence_continuous,Confidence,16,0.4893907000997436,0.8044444444444444
2489,comprehension_continuous,Comprehension,3,0.5479816139435345,-0.682051282051282
2489,judgment_continuous,Judgment,4,0.7303312831959526,-0.24991452991452992
2489,evaluation_continuous,Evaluation,6,0.5966831071399474,0.11247863247863246
2489,final_decision_continuous,Final decision,25,0.6370815668839171,0.7271794871794871
2489,confidence_continuous,Confidence,16,0.48625703083998134,0.7435897435897435
2490,comprehension_continuous,Comprehension,13,0.48424237024817707,-0.43863247863247856
2490,judgment_continuous,Judgment,3,0.6636701257950661,0.22666666666666666
2490,evaluation_continuous,Evaluation,23,0.571701453058329,0.6923076923076923
2490,final_decision_continuous,Final decision,21,0.5997102999431085,0.79008547008547
2490,confidence_continuous,Confidence,16,0.3677455173461079,0.7435897435897435
2491,comprehension_continuous,Comprehension,13,0.5292481652725465,-0.6594871794871794
2491,judgment_continuous,Judgment,14,0.714847125864029,-0.33401709401709395
2491,evaluation_continuous,Evaluation,13,0.5884750601558278,-0.030427350427350425
2491,final_decision_continuous,Final decision,16,0.6416657865790907,0.6827350427350427
2491,confidence_continuous,Confidence,16,0.3703355706327738,0.625982905982906
2492,comprehension_continuous,Comprehension,2,0.5683223713824879,-0.401025641025641
2492,judgment_continuous,Judgment,4,0.7028334832557633,0.24444444444444444
2492,evaluation_continuous,Evaluation,6,0.5814961119526266,0.455042735042735
2492,final_decision_continuous,Final decision,23,0.6182202482095566,0.6225641025641024
2492,confidence_continuous,Confidence,16,0.5158921634988087,0.8625641025641025
2493,comprehension_continuous,Comprehension,13,0.48910607724821226,-0.5945299145299144
2493,judgment_continuous,Judgment,14,0.7409289540290415,0.28136752136752136
2493,evaluation_continuous,Evaluation,14,0.6647480754393408,0.25606837606837607
2493,final_decision_continuous,Final decision,24,0.6384096323896127,0.9480341880341879
2493,confidence_continuous,Confidence,16,0.46985240631486397,0.6875213675213674
2494,comprehension_continuous,Comprehension,14,0.4620277211796206,0.5705982905982906
2494,judgment_continuous,Judgment,14,0.6449575885915068,0.08923076923076922
2494,evaluation_continuous,Evaluation,10,0.5927658211441407,-0.0010256410256410254
2494,final_decision_continuous,Final decision,25,0.6223725724519336,0.8133333333333332
2494,confidence_continuous,Confidence,23,0.38937154622843473,0.8352136752136751
2495,comprehension_continuous,Comprehension,13,0.5316204938084296,-0.31897435897435894
2495,judgment_continuous,Judgment,14,0.7149913701367229,-0.19658119658119655
2495,evaluation_continuous,Evaluation,13,0.6411343097017654,-0.08170940170940172
2495,final_decision_continuous,Final decision,25,0.6240193137793648,0.7873504273504273
2495,confidence_continuous,Confidence,16,0.42744193288144133,0.7497435897435897
2496,comprehension_continuous,Comprehension,14,0.5100647759513288,-0.3538461538461538
2496,judgment_continuous,Judgment,4,0.7196013549867603,-0.07692307692307691
2496,evaluation_continuous,Evaluation,9,0.5455396967381966,0.32512820512820506
2496,final_decision_continuous,Final decision,21,0.6781084511849677,0.7805128205128204
2496,confidence_continuous,Confidence,23,0.406359777371561,0.7818803418803418
2497,comprehension_continuous,Comprehension,13,0.5149115996371892,-0.1835897435897436
2497,judgment_continuous,Judgment,4,0.6997999475314322,-0.19247863247863245
2497,evaluation_continuous,Evaluation,13,0.5630413624291524,0.12205128205128205
2497,final_decision_continuous,Final decision,21,0.6386704405766701,0.7463247863247863
2497,confidence_continuous,Confidence,16,0.4316984368670553,0.8728205128205128
2498,comprehension_continuous,Comprehension,20,0.5422197566721845,0.5288888888888889
2498,judgment_continuous,Judgment,4,0.6997105734762282,0.013333333333333332
2498,evaluation_continuous,Evaluation,14,0.5889466030255144,0.23282051282051283
2498,final_decision_continuous,Final decision,23,0.6556583730286503,0.8188034188034188
2498,confidence_continuous,Confidence,16,0.4239630446885721,0.7141880341880341
2499,comprehension_continuous,Comprehension,13,0.491646894801707,-0.5186324786324785
2499,judgment_continuous,Judgment,14,0.7138523509558564,-0.18769230769230769
2499,evaluation_continuous,Evaluation,23,0.6039446796752577,0.7839316239316239
2499,final_decision_continuous,Final decision,5,0.6005319805328595,0.6594871794871794
2499,confidence_continuous,Confidence,16,0.45241719757236,0.8550427350427351
2500,comprehension_continuous,Comprehension,13,0.5763477723305224,-0.3449572649572649
2500,judgment_continuous,Judgment,5,0.6883727070778503,-0.30393162393162393
2500,evaluation_continuous,Evaluation,3,0.562327529350798,0.059829059829059825
2500,final_decision_continuous,Final decision,21,0.6099326918282207,0.7702564102564102
2500,confidence_continuous,Confidence,22,0.3834852106494455,0.7538461538461538
2501,comprehension_continuous,Comprehension,15,0.4878262132985202,0.22529914529914527
2501,judgment_continuous,Judgment,14,0.6463786510742351,0.05162393162393161
2501,evaluation_continuous,Evaluation,13,0.5557936697586359,-0.04478632478632478
2501,final_decision_continuous,Final decision,21,0.6019172945653916,0.8358974358974358
2501,confidence_continuous,Confidence,16,0.4397244016243176,0.6629059829059828
2502,comprehension_continuous,Comprehension,12,0.555635976824721,-0.02017094017094017
2502,judgment_continuous,Judgment,5,0.6965039337760596,0.3654700854700854
2502,evaluation_continuous,Evaluation,13,0.5710691736585859,0.1979487179487179
2502,final_decision_continuous,Final decision,21,0.6580535035492302,0.6198290598290598
2502,confidence_continuous,Confidence,23,0.41194564633581987,0.9049572649572648
2503,comprehension_continuous,Comprehension,14,0.5012556418122153,0.06598290598290597
2503,judgment_continuous,Judgment,5,0.7237887348075551,-0.15350427350427348
2503,evaluation_continuous,Evaluation,13,0.5892206912799051,0.0899145299145299
2503,final_decision_continuous,Final decision,23,0.6353480809835726,0.6252991452991452
