dimension,layer,token_id,token,corpus_count,filter_status,retained,mean_raw_logit,median_raw_logit,maximum_raw_logit,best_corpus_rank,median_corpus_rank,participants_top10,participants_top50,participants_top100
Evaluation,12,2063,come,2,frequency_below_5,False,6.451544237027183,9.248919727228134,15.026750839272708,89,212.0,0,0,7
Evaluation,12,2076,still,3,frequency_below_5,False,4.876451530464082,7.7868249247208565,13.906723606788082,66,284.0,0,0,3
Evaluation,12,2113,information,1,frequency_below_5,False,0.8363240121544245,2.910687452901284,9.588651655506556,102,592.0,0,0,0
Evaluation,12,2121,test,2,frequency_below_5,False,3.100784281649002,3.2920942737765895,9.948550106849913,125,512.0,0,0,0
Evaluation,12,2142,let,1,frequency_below_5,False,5.497288991744096,8.794062910423122,13.903031805663575,97,238.5,0,0,2
Evaluation,12,2149,three,6,retained,True,6.693966648646892,9.013024289870456,13.785776628912352,37,230.5,0,2,22
Evaluation,12,2161,;,486,unreadable,False,-1.8365453924472859,-1.9515551759361172,4.519050822660683,231,896.5,0,0,0
Evaluation,12,2166,far,1,frequency_below_5,False,6.0817179575015325,8.233814422804862,13.247792368694729,93,261.5,0,0,1
Evaluation,12,2167,different,31,retained,True,6.17715578993927,7.995258657506766,14.7172624691384,6,274.0,1,2,15
Evaluation,12,2169,As,1,frequency_below_5,False,5.2364630283286235,5.399853810110252,11.623159722605802,56,380.5,0,0,4
Evaluation,12,2172,row,62,retained,True,-2.739109803143568,-1.8214578736177747,3.4424524647952994,478,895.0,0,0,0
Evaluation,12,2173,non,1,frequency_below_5,False,0.1070680443439473,2.9504123721382056,7.972313645454286,349,594.0,0,0,0
Evaluation,12,2177,using,3,frequency_below_5,False,8.382292499532472,10.346743477855401,17.604580396489034,21,169.0,0,15,98
Evaluation,12,2183,while,6,retained,True,7.1616357802805055,9.613577816531418,15.63909177823319,35,186.5,0,6,85
Evaluation,12,2184,order,2,frequency_below_5,False,-1.069253749056888,1.0711762279178196,5.415816481316313,318,741.5,0,0,0
Evaluation,12,2185,process,4,frequency_below_5,False,1.296136504564339,1.3856052100734684,7.729273476531557,131,642.5,0,0,0
Evaluation,12,2195,test,1,frequency_below_5,False,-0.6991054390244362,0.18526863194210613,6.928645348433924,307,751.5,0,0,0
Evaluation,12,2196,result,4,frequency_below_5,False,-1.7197096255299489,-1.1872178300524348,4.649084545900048,396,829.0,0,0,0
Evaluation,12,2238,start,3,frequency_below_5,False,12.273585255935217,13.650106952445789,18.996678764929264,9,61.5,1,170,385
Evaluation,12,2247,full,1,frequency_below_5,False,7.8413697204628905,10.959440827645093,17.35854423340242,22,134.5,0,15,147
Evaluation,12,2249,stand,1,frequency_below_5,False,7.792300496305965,8.046579408477749,12.35740826366807,34,237.0,0,2,31
Evaluation,12,2257,second,8,retained,True,10.617528766340408,10.566200000632236,17.288638125308808,12,125.0,0,55,188
Evaluation,12,2270,case,2,frequency_below_5,False,3.2185483578312146,4.141554280544698,9.869166456078334,213,472.0,0,0,0
Evaluation,12,2273,from,1,frequency_below_5,False,5.770615635822533,5.978697691653271,13.097793445831032,13,353.0,0,3,17
Evaluation,12,2277,really,66,retained,True,13.567306817228792,16.475400275640457,27.057396887608782,1,22.5,120,356,383
Evaluation,12,2290,during,1,frequency_below_5,False,8.587916427830201,11.11224354250636,16.519638772533373,26,134.0,0,28,154
Evaluation,12,2319,going,18,retained,True,12.228223981893018,14.944534608640607,21.183340452404938,6,42.0,4,287,373
Evaluation,12,2330,.),4,frequency_below_5,False,-10.367941578871998,-8.546205780829744,-2.8343649273877456,947,1115.5,0,0,0
Evaluation,12,2339,So,1,frequency_below_5,False,1.6316279168689567,2.4021521892839477,7.766468577141912,235,594.0,0,0,0
Evaluation,12,2346,without,2,frequency_below_5,False,9.467431623972448,11.52712101211582,15.847288882972405,26,116.5,0,20,183
Evaluation,12,2351,next,27,retained,True,12.2127881122625,12.619338176000824,19.13418879819554,7,63.0,4,163,358
Evaluation,12,2356,little,6,retained,True,11.392645113034188,12.261753954977744,19.274523300585717,3,82.0,3,80,307
Evaluation,12,2371,got,46,retained,True,10.688125387317355,13.013823592191581,18.755919750223427,14,73.0,0,117,318
Evaluation,12,2375,feel,5,retained,True,8.753739123415404,10.146920222588204,15.556701817128257,38,165.0,0,6,75
Evaluation,12,2377,point,4,frequency_below_5,False,2.6170764830626196,5.224128503811475,10.554789406887943,168,437.0,0,0,0
Evaluation,12,2398,game,35,retained,True,3.2092498590734495,3.858630584817784,9.901910133219925,66,476.0,0,0,2
Evaluation,12,2409,call,1,frequency_below_5,False,4.874037274332956,5.638717043428898,9.735112074258597,147,372.0,0,0,0
Evaluation,12,2412,following,1,frequency_below_5,False,9.790204767337652,9.810080196977841,18.566901952098057,4,173.0,1,86,134
Evaluation,12,2416,image,1,frequency_below_5,False,1.4021468334715494,1.6100364693440077,7.5039821084910345,127,629.5,0,0,0
Evaluation,12,2440,Not,13,non_content,False,0.7144689366676589,1.1372557114510997,9.462646496293234,69,678.0,0,0,2
Evaluation,12,2447,never,1,frequency_below_5,False,7.858681939899431,10.853828432362802,18.286522690738884,10,144.0,1,12,119
Evaluation,12,2449,around,9,retained,True,9.691403853622523,13.504977557566413,19.74523184907015,6,65.0,1,162,335
Evaluation,12,2456,There,1,frequency_below_5,False,-1.179870125799084,0.45198164130786306,7.083064193720449,267,784.0,0,0,0
Evaluation,12,2474,current,4,frequency_below_5,False,3.326304530763595,3.5107728203687585,10.399666669171044,32,498.0,0,1,1
Evaluation,12,2495,If,29,non_content,False,6.677613003836323,6.850510900093723,12.917446807605025,22,285.0,0,5,20
Evaluation,12,2523,pay,2,frequency_below_5,False,4.291868385910288,5.410714292046345,10.433615016986959,135,402.0,0,0,0
Evaluation,12,2525,better,7,retained,True,8.407126800529735,10.723257381344624,16.91414941488122,12,144.5,0,12,138
Evaluation,12,2550,another,39,retained,True,7.3698373229869665,9.044432812190578,16.423193874270027,35,222.0,0,9,58
Evaluation,12,2551,Can,1,frequency_below_5,False,-3.4693760351765146,-1.388926576705686,3.779324787959532,419,908.0,0,0,0
Evaluation,12,2593,always,7,retained,True,10.228011814066713,11.974361791163172,22.497978751031294,2,102.5,1,55,235
Evaluation,12,2613,might,6,retained,True,5.216587324118924,8.16157063445467,14.557907088780546,50,271.5,0,1,9
Evaluation,12,2619,few,9,retained,True,8.424217326933856,11.475652376781579,16.75727544809593,22,119.0,0,17,188
Evaluation,12,2625,At,3,frequency_below_5,False,0.04731010328783991,1.3430746024278242,6.7246476182858075,173,678.0,0,0,0
Evaluation,12,2644,less,4,frequency_below_5,False,7.065509111147845,8.779221517776872,14.123718509212928,62,226.0,0,0,11
Evaluation,12,2656,black,7,retained,True,0.7215631948097972,2.9047600697565743,7.298027434999965,318,602.5,0,0,0
Evaluation,12,2669,change,23,retained,True,8.845885382057284,9.144871498891947,19.222893533588955,1,188.5,3,11,102
Evaluation,12,2691,against,2,frequency_below_5,False,5.017311801741268,8.09532178045352,13.11331987241561,46,284.5,0,1,6
Evaluation,12,2701,check,4,frequency_below_5,False,4.480223666297974,6.337670995929617,11.776871009074247,103,366.0,0,0,0
Evaluation,12,2705,days,1,frequency_below_5,False,7.451284212873866,7.3530197495571095,11.155291085310335,34,309.0,0,56,85
Evaluation,12,2731,left,6,retained,True,5.16601883006626,7.213847154329335,11.78749267567126,96,319.5,0,0,1
Evaluation,12,2734,give,19,retained,True,7.082309721209352,10.326367139836076,18.821491970157517,7,165.0,1,12,72
Evaluation,12,2745,keep,14,retained,True,7.176773626043502,8.862609636900899,16.723154819342255,48,223.0,0,2,21
Evaluation,12,2754,since,2,frequency_below_5,False,7.131261962145053,9.483741128538579,14.58042073605207,57,203.0,0,0,28
Evaluation,12,2755,plus,3,frequency_below_5,False,3.8803206429633383,5.900191488555276,11.706114635245536,114,392.0,0,0,0
Evaluation,12,2761,At,5,non_content,False,4.257305825907598,4.4666441775347705,10.603382112053037,14,447.5,0,1,5
Evaluation,12,2764,given,4,frequency_below_5,False,4.277750960299388,5.857977672394497,10.708895611346238,106,395.0,0,0,0
Evaluation,12,2765,allow,1,frequency_below_5,False,-2.5715161644511135,0.9560259785085377,6.35303830385123,381,751.5,0,0,0
Evaluation,12,2775,something,3,frequency_below_5,False,4.203187063262371,9.114577347851526,16.226848662540444,39,219.0,0,4,71
Evaluation,12,2776,""".",3,frequency_below_5,False,-10.36813581892023,-8.70101098950234,-2.782075487057589,899,1117.0,0,0,0
Evaluation,12,2785,four,2,frequency_below_5,False,4.551864495760185,6.270973056489884,10.863789587046426,98,380.5,0,0,1
Evaluation,12,2792,won,4,frequency_below_5,False,8.935926718960769,9.635117860092583,15.08178111920213,31,166.0,0,4,46
Evaluation,12,2804,...,4,frequency_below_5,False,-6.241406058915328,-1.4190617863859645,6.943023159577809,462,901.0,0,0,0
Evaluation,12,2811,hard,2,frequency_below_5,False,11.454967185348021,12.69518512744121,18.96513706522101,14,77.0,0,89,360
Evaluation,12,2819,within,1,frequency_below_5,False,7.2103519417535695,8.876667243767198,14.456152415406494,42,224.0,0,3,30
Evaluation,12,2821,sure,4,frequency_below_5,False,2.459063706459165,3.615644701461595,11.333301632529174,165,509.0,0,0,0
Evaluation,12,2858,kind,5,retained,True,7.0873265172779565,9.856142831754969,16.681621650019153,39,179.0,0,3,50
Evaluation,12,2862,though,3,frequency_below_5,False,0.2945490194484813,4.304308260316521,11.232814782121196,175,503.5,0,0,0
Evaluation,12,2872,question,1,frequency_below_5,False,7.777353647978079,7.023252834387296,14.787795595131072,10,324.0,1,97,113
Evaluation,12,2881,color,4,frequency_below_5,False,-0.944314015026393,0.2808456374289583,6.271004510034165,124,767.5,0,0,0
Evaluation,12,2894,turn,3,frequency_below_5,False,6.409031908409658,8.798144267482147,14.907097448405839,57,236.0,0,0,6
Evaluation,12,2910,large,1,frequency_below_5,False,5.156536344328518,6.357671679175733,11.364213700518723,88,353.0,0,0,2
Evaluation,12,2926,My,3,frequency_below_5,False,-0.09541402528535993,2.285369113945186,7.722155580135601,242,648.0,0,0,0
Evaluation,12,2940,lot,2,frequency_below_5,False,0.610737731622886,3.1219472308597016,8.56825429838982,300,576.5,0,0,0
Evaluation,12,2968,max,2,frequency_below_5,False,1.6076179531345833,3.843996842846282,10.296857638833085,188,539.5,0,0,0
Evaluation,12,2995,That,1,frequency_below_5,False,-1.9470047441001632,1.6584348387999208,6.3016423941431325,373,705.5,0,0,0
Evaluation,12,3015,done,1,frequency_below_5,False,8.66916974822253,9.646686737266622,17.67321271579208,17,174.0,0,4,41
Evaluation,12,3023,times,48,retained,True,2.7226414348296184,5.06794476764561,11.793780161310941,75,454.0,0,0,1
Evaluation,12,3024,away,3,frequency_below_5,False,11.07372632401862,11.761656957158188,16.679279003135004,19,96.0,0,27,275
Evaluation,12,3041,with,1,frequency_below_5,False,-0.04381994996193261,1.3331053361058527,6.419339943244473,263,698.0,0,0,0
Evaluation,12,3051,total,1,frequency_below_5,False,2.590920159203513,3.4018781761402828,8.335755875819089,167,526.5,0,0,0
Evaluation,12,3074,Count,1,frequency_below_5,False,-9.351580400842467,-7.583785697289819,-1.1149484423458653,796,1106.0,0,0,0
Evaluation,12,3077,possible,7,retained,True,-1.977551802390597,1.0766747596724922,6.806779464702613,329,736.5,0,0,0
Evaluation,12,3118,red,8,retained,True,5.133498509564408,5.9016821174935625,10.366509628091915,112,366.0,0,0,0
Evaluation,12,3123,tag,1,frequency_below_5,False,-8.610276835324866,-6.089867689843969,-0.4202600435022612,887,1093.0,0,0,0
Evaluation,12,3124,move,15,retained,True,5.748906018055551,7.441312011826723,11.945705763784984,107,305.5,0,0,0
Evaluation,12,3131,above,8,retained,True,4.207303494431155,5.953722325821704,10.651437742067637,76,384.0,0,0,1
Evaluation,12,3135,Click,1,frequency_below_5,False,-0.30567795249157237,1.666646392228331,8.175565516725388,153,693.0,0,0,0
Evaluation,12,3166,thing,4,frequency_below_5,False,6.883255528617485,8.98300548988626,13.962492740832923,60,226.5,0,0,10
Evaluation,12,3171,That,1,frequency_below_5,False,4.45415005260198,5.698131349299817,9.781919420750409,107,408.5,0,0,0
Evaluation,12,3178,low,2,frequency_below_5,False,2.1894175463142087,5.583284729918872,11.779822923554283,118,421.5,0,0,0
Evaluation,12,3190,results,13,retained,True,0.3024037189327456,1.0552101307621344,6.355532544124322,231,687.5,0,0,0
Evaluation,12,3194,When,6,non_content,False,0.048823756312917445,1.3679012131071855,6.923968743851234,243,699.0,0,0,0
Evaluation,12,3205,course,2,frequency_below_5,False,-1.446106735180158,-0.2058350195724807,4.733800180553402,500,779.0,0,0,0
Evaluation,12,3232,Not,28,non_content,False,-4.874482014586189,-3.03378236555779,4.5333401988331925,352,974.0,0,0,0
Evaluation,12,3255,offer,1,frequency_below_5,False,0.9697184826365063,3.0474812647117555,9.99065364674589,194,597.0,0,0,0
Evaluation,12,3274,until,129,retained,True,8.836296931596896,10.793519090378908,17.67692866020454,6,150.0,2,37,147
Evaluation,12,3276,yes,6,retained,True,-0.799459756762621,-0.3440911153434266,10.616139235791024,45,828.0,0,1,1
Evaluation,12,3279,With,2,frequency_below_5,False,-2.7340439458687533,-0.5958140081227999,3.1907605020974272,521,867.5,0,0,0
Evaluation,12,3285,character,2,frequency_below_5,False,-1.7730344472370851,-0.4648925054742329,4.398944505286356,420,824.0,0,0,0
Evaluation,12,3287,example,1,frequency_below_5,False,-1.357805371410679,0.5349861544569019,4.668958317288889,440,762.0,0,0,0
Evaluation,12,3293,begin,1,frequency_below_5,False,8.568602552237886,8.553606585532348,13.973551587809833,33,227.0,0,23,111
Evaluation,12,3298,bit,6,retained,True,4.146872349453654,6.577178463469766,12.988333491337263,135,358.0,0,0,0
Evaluation,12,3303,already,2,frequency_below_5,False,2.964066509739479,7.622793756809283,14.120286319148972,66,295.0,0,0,2
Evaluation,12,3309,short,1,frequency_below_5,False,6.239314504497292,9.269969680499901,16.574533757075404,43,217.0,0,1,12
Evaluation,12,3326,able,1,frequency_below_5,False,-1.6352463211764745,1.3795544596323173,6.585167804354587,380,720.0,0,0,0
Evaluation,12,3333,error,1,frequency_below_5,False,-3.2195511020430496,-1.3950993985699285,4.744562046844949,584,906.0,0,0,0
Evaluation,12,3338,bad,26,retained,True,14.273012340108663,14.090359302577218,22.752328708319197,2,53.0,77,234,416
Evaluation,12,3358,sw,1,frequency_below_5,False,-4.680846191624121,-1.5840534220005171,3.165271016360871,607,934.0,0,0,0
Evaluation,12,3361,success,2,frequency_below_5,False,6.4773077655225135,5.954997756163692,13.853101365830684,11,391.0,0,73,96
Evaluation,12,3364,ever,3,frequency_below_5,False,7.824368206150111,9.489354937185507,16.453332236516573,24,195.5,0,3,24
Evaluation,12,3370,money,1,frequency_below_5,False,5.04088249978731,5.082137563257923,12.53855760683499,83,391.5,0,0,5
Evaluation,12,3372,having,1,frequency_below_5,False,7.323634238725249,8.995879750861356,13.582075723530222,45,221.0,0,1,7
Evaluation,12,3376,break,2,frequency_below_5,False,1.4527047473368613,4.524145320382965,10.915897629605158,208,494.5,0,0,0
Evaluation,12,3383,certain,6,retained,True,3.0341481669472636,5.227440654420169,13.710004464164918,79,439.5,0,0,3
Evaluation,12,3385,hold,2,frequency_below_5,False,-0.33571261907130984,2.430786716719803,8.245212393474638,304,640.0,0,0,0
Evaluation,12,3387,close,1,frequency_below_5,False,4.943598127550339,7.6395902535630835,12.710510861874466,109,291.5,0,0,0
Evaluation,12,3392,came,5,retained,True,4.908580802010354,7.5174761441453,12.778892010051365,108,315.5,0,0,0
Evaluation,12,3402,due,1,frequency_below_5,False,4.013523712042762,6.109251096631619,12.11784326668601,120,378.5,0,0,0
Evaluation,12,3403,mind,1,frequency_below_5,False,2.5817595885242866,5.415428068548406,10.55252818118167,197,426.0,0,0,0
Evaluation,12,3416,later,4,frequency_below_5,False,3.642345501294659,5.220421566349826,12.906260035509904,76,437.0,0,0,1
Evaluation,12,3418,try,25,retained,True,8.692856945634436,10.608387379883983,18.3298781366485,8,149.0,1,24,132
Evaluation,12,3421,thought,8,retained,True,4.537912104012838,6.9030309839044985,14.108870393228482,72,332.5,0,0,1
Evaluation,12,3422,most,2,frequency_below_5,False,-4.375627728096331,-2.4049941978796467,2.9594756518242464,597,964.0,0,0,0
Evaluation,12,3428,One,1,frequency_below_5,False,0.49785161892938284,2.33058462370711,6.588971297423678,306,635.5,0,0,0
Evaluation,12,3433,past,1,frequency_below_5,False,5.892291827004689,7.814337878669166,14.997096083134567,53,291.5,0,0,8
Evaluation,12,3434,working,9,retained,True,8.583996485674664,10.31979902803777,16.24303785548532,20,158.0,0,5,72
Evaluation,12,3448,answer,2,frequency_below_5,False,7.4494281408961935,7.647748990864459,14.760467310704191,15,271.0,0,9,90
Evaluation,12,3464,original,3,frequency_below_5,False,0.1820415891739091,2.5022279840460735,8.469702512940673,230,648.5,0,0,0
Evaluation,12,3476,least,7,retained,True,-1.8219162548197663,-1.467596851473545,4.44047407534753,155,855.0,0,0,0
Evaluation,12,3482,based,5,retained,True,5.2674722010747566,7.733747690048132,14.856734210948016,9,292.5,1,3,9
Evaluation,12,3528,didn,30,retained,True,10.56396390374716,12.18972946204061,23.115073915370374,4,96.0,1,76,254
Evaluation,12,3545,services,1,frequency_below_5,False,-1.9026218071754066,-1.5741885808557476,5.088550314836786,357,854.0,0,0,0
Evaluation,12,3547,making,2,frequency_below_5,False,6.726231511820424,9.676352633518544,14.200614557220565,78,187.5,0,0,20
Evaluation,12,3553,Yes,21,retained,True,7.015351438476662,6.249541272352542,19.155173696011268,3,359.0,15,85,95
Evaluation,12,3566,wer,1,frequency_below_5,False,-4.732215550914561,-3.413890938776845,2.5792796158418274,599,982.0,0,0,0
Evaluation,12,3588,others,8,retained,True,5.389390857372261,5.613063501430204,11.176195457471852,29,387.0,0,5,50
Evaluation,12,3590,response,1,frequency_below_5,False,-2.5995700250420333,-1.473935038502494,3.347528299494874,439,876.0,0,0,0
Evaluation,12,3594,enough,3,frequency_below_5,False,6.283976255006407,11.20359306713851,18.028876262094464,25,129.0,0,32,183
Evaluation,12,3604,From,1,frequency_below_5,False,2.5001782858761024,3.0286947213829922,8.079457404230348,83,543.0,0,0,1
Evaluation,12,3619,amount,3,frequency_below_5,False,6.767839121578876,6.057605827281015,14.314944282641823,8,385.5,1,84,97
Evaluation,12,3624,seen,1,frequency_below_5,False,2.8769466431629107,4.099364722710762,9.335576007323283,200,501.0,0,0,0
Evaluation,12,3631,once,14,retained,True,7.230395983467157,10.15180663947923,15.178458315994789,26,173.0,0,1,48
Evaluation,12,3648,looking,3,frequency_below_5,False,11.180255819454333,13.675913978792245,19.373284544659192,7,63.0,5,159,368
Evaluation,12,3652,cut,1,frequency_below_5,False,8.039120621992351,9.716501583107323,15.792395400088992,54,191.5,0,0,38
Evaluation,12,3666,particular,10,retained,True,-6.612246842516432,-3.140141684678417,5.145195606631067,460,1004.0,0,0,0
